NIXON	10,757	410	29.8	877	36,037
SAMPSON	10,749	411	28.9	844	37,234
WALTERS	10,741	412	10.3	262	104,281
CLEMONS	10,695	413	42.3	1282	25,265
SAMUEL	10,685	414	55.6	1711	19,225
NEWMAN	10,622	415	10.6	273	100,491
STRICKLAND	10,622	415	16.1	456	65,814
LOUIS	10,589	417	57.1	1771	18,552
BURRELL	10,577	418	45.9	1414	23,048
MASSEY	10,569	419	19.8	568	53,459
SYKES	10,546	420	39.9	1214	26,425
WESLEY	10,543	421	48.5	1512	21,734
GIVENS	10,494	422	44.0	1364	23,823
NICHOLSON	10,492	423	18.7	534	55,986
PUGH	10,423	424	26.9	817	38,691
SAMUELS	10,423	424	51.0	1611	20,422
DUKES	10,420	426	49.9	1577	20,870
HUMPHREY	10,415	427	21.9	655	47,470
WELCH	10,401	428	9.8	259	105,804
POLLARD	10,340	429	30.3	937	34,079
CARPENTER	10,331	430	8.1	211	127,073
BRIGGS	10,308	431	18.0	522	57,297
SPEARS	10,304	432	25.6	785	40,203
DAY	10,290	433	10.1	271	101,676
HOOD	10,253	434	19.1	566	53,737
MCGHEE	10,253	434	47.2	1513	21,727
GILES	10,195	436	26.1	805	39,002
SMALLS	10,182	437	93.4	3049	10897
BLAIR	10,158	438	13.5	380	75,135
BUCHANAN	10,155	439	15.9	471	63,825
MCLEAN	10,136	440	24.8	768	40,871
HAMMOND	10,133	441	15.1	442	67,063
WILLIAM	10,128	442	59.0	1923	17,164
MADISON	10,112	443	38.1	1209	26,548
MCFADDEN	10,095	444	33.4	1058	30,205
WHITEHEAD	10,091	445	23.3	721	43,310
BLUE	10,045	446	44.8	1461	22,422
BURKE	10,011	447	8.4	229	119,175
WISE	9,991	448	15.0	445	66,738
MOBLEY	9,951	449	36.0	1160	27,648
KEMP	9,910	450	22.2	698	44,701
RANDALL	9,901	451	18.9	574	52,495
PEOPLES	9,879	452	55.9	1869	17,664
WALLS	9,792	453	25.0	801	39,166
DAVIDSON	9,776	454	9.6	269	102,044
COLBERT	9,728	455	45.7	1544	21,306
PAIGE	9,722	456	52.3	1766	18,600
GILL	9,721	457	14.2	430	68,699
MCNEAL	9,661	458	50.0	1702	19,321
MCCLENDON	9,658	459	54.8	1871	17,614
JAMISON	9,651	460	36.5	1211	26,476
MAY	9,613	461	9.4	270	101,726
CONNER	9,606	462	15.4	480	62,335
ENGLISH	9,578	463	21.3	692	45,032
GARY	9,573	464	45.1	1555	21,213
SLAUGHTER	9,533	465	36.5	1234	26,088
MCMILLAN	9,510	466	24.4	810	38,896
BLACKMON	9,506	467	45.9	1589	20,711
GATES	9,470	468	18.7	607	50,748
LOCKETT	9,446	469	73.0	2571	12,943
DUDLEY	9,384	470	27.0	912	34,770
MIMS	9,367	471	51.3	1808	18,248
HALE	9,266	472	11.2	338	82,955
GILLIAM	9,239	473	32.9	1141	28,075
CAIN	9,231	474	16.0	516	57,873
DIGGS	9,213	475	68.7	2468	13,405
GOLDEN	9,195	476	19.2	648	47,839
LOWERY	9,188	477	22.0	752	41,670
PRESTON	9,147	478	19.9	681	45,850
WYATT	9,122	479	17.9	604	50,874
GRIMES	9,115	480	18.5	626	49,245
BALL	9,075	481	11.7	366	77,561
TODD	9,040	482	12.9	423	69,810
MILTON	9,030	483	45.4	1652	19,899
PAYTON	9,023	484	39.6	1440	22,773
EVERETT	9,021	485	23.3	816	38,702
MCCULLOUGH	9,019	486	20.4	708	44,123
ARRINGTON	8,998	487	42.4	1554	21,216
SAVAGE	8,991	488	18.6	640	48,367
MCINTOSH	8,989	489	22.2	777	40,453
SHEPPARD	8,981	490	25.3	889	35,554
CROSBY	8,973	491	23.1	811	38,844
ROWE	8,958	492	13.5	452	66,205
RANDLE	8,957	493	68.2	2524	13,133
PRYOR	8,948	494	33.1	1189	27,065
CAMERON	8,925	495	17.0	578	52,439
BEARD	8,921	496	18.9	660	47,128
WOODSON	8,921	496	54.1	2014	16,496
ALFORD	8,901	498	29.6	1064	30,050
MYLES	8,893	499	72.0	2689	12,348
BENTON	8,884	500	24.0	851	37,032
PRATT	8,833	501	14.8	500	59,801
PRUITT	8,832	502	20.8	736	42,463
PICKETT	8,826	503	28.9	1046	30,552
BLOUNT	8,803	504	46.6	1738	18,882
DURHAM	8,787	505	20.7	740	42,365
CALLOWAY	8,747	506	55.4	2109	15,784
HARDEN	8,713	507	34.5	1284	25,241
TATUM	8,696	508	37.3	1395	23,300
BOND	8,692	509	17.0	603	50,980
NORWOOD	8,691	510	40.1	1520	21,678
AVERY	8,634	511	23.1	840	37,440
WALLER	8,624	512	24.6	904	35,001
NEWSOME	8,590	513	37.7	1438	22,803
ERVIN	8,586	514	35.0	1321	24,511
SHIELDS	8,553	515	17.3	623	49,556
HOGAN	8,545	516	13.9	488	61,651
SHEPHERD	8,540	517	14.7	515	57,935
BOWEN	8,525	518	11.1	370	77,078
BERNARD	8,523	519	23.3	864	36,546
WOOTEN	8,512	520	28.2	1060	30,185
JEAN	8,499	521	55.5	2172	15,321
ROLLINS	8,473	522	25.1	949	33,797
HOLLEY	8,469	523	29.0	1098	29,215
LAMBERT	8,464	524	9.3	303	90,618
BLAND	8,463	525	33.6	1286	25,219
MERRITT	8,457	526	19.0	701	44,626
HAYWOOD	8,452	527	48.3	1884	17,485
ODOM	8,449	528	25.1	953	33,717
DAWKINS	8,441	529	60.6	2382	13,940
BOYKIN	8,430	530	50.9	2008	16,565
HARGROVE	8,416	531	43.0	1676	19,555
SHANNON	8,410	532	18.7	693	44,902
DRAKE	8,392	533	14.2	506	59,055
MADDOX	8,389	534	24.0	906	34,970
BRAXTON	8,386	535	74.5	2938	11,249
CHILDS	8,376	536	30.7	1178	27,266
FOX	8,370	537	5.7	167	147,357
RICKS	8,365	538	47.9	1887	17,474
VALENTINE	8,359	539	22.2	834	37,669
MAYFIELD	8,333	540	28.6	1100	29,136
HORNE	8,332	541	23.0	873	36,288
LYLES	8,329	542	53.3	2128	15,632
BELLAMY	8,324	543	52.5	2101	15,850
BETHEA	8,221	544	76.0	3073	10,811
DOTSON	8,213	545	25.8	1004	31,784
STEWARD	8,186	546	38.0	1533	21,558
CONLEY	8,178	547	15.1	562	54,194
GIPSON	8,172	548	44.7	1803	18,289
YATES	8,160	549	13.3	491	61,400
HUTCHINSON	8,128	550	17.0	649	47,809
BEST	8,124	551	22.0	855	36,862
UNDERWOOD	8,110	552	14.5	535	55,973
LIVINGSTON	8,103	553	19.8	766	40,964
MCNAIR	8,102	554	53.0	2179	15,299
LOCKHART	8,077	555	30.1	1195	26,844
SHARP	8,071	556	10.5	371	76,868
FELDER	8,061	557	67.3	2767	11,976
HIGHTOWER	8,060	558	42.3	1723	19,054
HERRING	8,057	559	21.6	841	37,353
HIGGINS	8,022	560	10.3	365	78,107
SUMMERS	8,021	561	14.5	541	55,391
MATHEWS	7,981	562	15.8	609	50,608
TALLEY	7,974	563	27.4	1101	29,082
MORROW	7,971	564	14.3	538	55,664
LESTER	7,949	565	18.1	709	43,919
GALLOWAY	7,940	566	23.5	951	33,773
WARNER	7,929	567	9.7	344	81,824
OSBORNE	7,883	568	12.0	457	65,802
MAYES	7,881	569	31.7	1302	24,853
ALI	7,876	570	21.8	876	36,079
MANN	7,843	571	9.7	349	81,022
HOLLIS	7,832	572	28.4	1164	27,597
EDMONDS	7,820	573	32.3	1339	24,210
HARRINGTON	7,796	574	12.0	462	65,131
BRUCE	7,795	575	15.0	583	52,004
NOEL	7,782	576	27.4	1130	28,401
RICHMOND	7,761	577	21.7	882	35,715
WILDER	7,728	578	25.7	1067	30,023
KENDRICK	7,662	579	29.2	1222	26,266
MAGEE	7,635	580	29.3	1237	26,031
PERSON	7,629	581	39.9	1719	19,129
CLEVELAND	7,619	582	25.2	1056	30,233
FINLEY	7,614	583	20.6	854	36,874
SHERMAN	7,613	584	10.9	422	69,840
KEYS	7,610	585	42.8	1860	17,763
GRIFFITH	7,588	586	9.8	369	77,429
SKINNER	7,585	587	14.5	575	52,490
KEY	7,556	588	23.7	999	31,882
WITHERSPOON	7,529	589	61.3	2696	12,283
DONALDSON	7,513	590	21.2	897	35,387
MAYO	7,457	591	22.5	965	33,126
LOFTON	7,430	592	56.2	2507	13,212
KIRKLAND	7,425	593	25.7	1107	28,937
WOMACK	7,403	594	27.5	1194	26,890
PROCTOR	7,366	595	21.2	918	34,682
FRANCOIS	7,346	596	68.1	3079	10,794
GRIER	7,343	597	56.1	2529	13,098
HOLMAN	7,330	598	23.3	1016	31,514
GROSS	7,317	599	9.8	387	74,285
BYNUM	7,315	600	48.1	2196	15,204
HOOKS	7,300	601	44.7	2034	16,341
HATCHER	7,291	602	25.7	1127	28,424
CROCKETT	7,259	603	31.8	1434	22,850
ASHLEY	7,256	604	19.6	852	37,021
HOBBS	7,253	605	15.4	659	47,220
CHANEY	7,246	606	22.3	979	32,433
RUSH	7,243	607	19.3	839	37,470
HOUSE	7,225	608	17.8	776	40,477
BRANDON	7,222	609	28.2	1260	25,600
PARHAM	7,218	610	46.9	2164	15,387
HESTER	7,205	611	20.8	919	34,675
HICKMAN	7,188	612	17.9	783	40,224
DARDEN	7,186	613	56.8	2623	12,652
CRENSHAW	7,185	614	41.3	1895	17,402
ARTIS	7,178	615	81.2	3688	8,835
PENN	7,173	616	38.6	1765	18,601
DUNLAP	7,168	617	18.6	820	38,516
DOZIER	7,166	618	47.1	2195	15,207
GASTON	7,158	619	39.0	1797	18,348
BRIGHT	7,155	620	22.3	992	32,042
DUNBAR	7,086	621	28.5	1299	24,871
FOREMAN	7,081	622	26.1	1186	27,130
HUFF	7,065	623	13.1	564	53,892
BRUNSON	7,058	624	43.8	2059	16,118
BOWERS	7,056	625	10.9	466	64,496
MCRAE	7,053	626	41.0	1920	17,203
LOTT	7,048	627	28.1	1291	25,118
SELLERS	7,028	628	16.9	755	41,561
GAY	7,024	629	21.5	974	32,672
